Iteration,Cost,Temperature,Sequence
0,17,5000,2 3 1
476,17,0,004201675,2 3 1
477,17,0,004192867,2 3 1
478,17,0,004184095,2 3 1
479,17,0,00417536,2 3 1
480,17,0,004166662,2 3 1
481,17,0,004157999,2 3 1
482,17,0,004149373,2 3 1
483,17,0,004140782,2 3 1
484,17,0,004132227,2 3 1
485,17,0,004123706,2 3 1
486,17,0,004115222,2 3 1
487,17,0,004106772,2 3 1
488,17,0,004098356,2 3 1
489,17,0,004089975,2 3 1
490,17,0,004081628,2 3 1
491,17,0,004073315,2 3 1
492,17,0,004065036,2 3 1
493,17,0,004056791,2 3 1
494,17,0,004048579,2 3 1
495,17,0,0040404,2 3 1
496,17,0,004032254,2 3 1
497,17,0,004024141,2 3 1
498,17,0,00401606,2 3 1
499,17,0,004008012,2 3 1
500,17,0,003999996,2 3 1
501,17,0,003992012,2 3 1
502,17,0,00398406,2 3 1
503,17,0,00397614,2 3 1
504,17,0,00396825,2 3 1
505,17,0,003960392,2 3 1
506,17,0,003952566,2 3 1
507,17,0,00394477,2 3 1
508,17,0,003937004,2 3 1
509,17,0,00392927,2 3 1
510,17,0,003921565,2 3 1
511,17,0,003913891,2 3 1
512,17,0,003906247,2 3 1
513,17,0,003898632,2 3 1
514,17,0,003891048,2 3 1
515,17,0,003883492,2 3 1
516,17,0,003875966,2 3 1
517,17,0,003868469,2 3 1
518,17,0,003861001,2 3 1
519,17,0,003853562,2 3 1
520,17,0,003846151,2 3 1
521,17,0,003838768,2 3 1
522,17,0,003831415,2 3 1
523,17,0,003824089,2 3 1
524,17,0,003816791,2 3 1
525,17,0,003809521,2 3 1
526,17,0,003802278,2 3 1
527,17,0,003795063,2 3 1
528,17,0,003787875,2 3 1
529,17,0,003780715,2 3 1
530,17,0,003773581,2 3 1
531,17,0,003766475,2 3 1
532,17,0,003759395,2 3 1
533,17,0,003752342,2 3 1
534,17,0,003745315,2 3 1
535,17,0,003738314,2 3 1
536,17,0,00373134,2 3 1
537,17,0,003724392,2 3 1
538,17,0,003717469,2 3 1
539,17,0,003710572,2 3 1
540,17,0,0037037,2 3 1
541,17,0,003696854,2 3 1
542,17,0,003690034,2 3 1
543,17,0,003683238,2 3 1
544,17,0,003676468,2 3 1
545,17,0,003669722,2 3 1
546,17,0,003663001,2 3 1
547,17,0,003656304,2 3 1
548,17,0,003649632,2 3 1
549,17,0,003642985,2 3 1
550,17,0,003636361,2 3 1
551,17,0,003629762,2 3 1
552,17,0,003623186,2 3 1
553,17,0,003616634,2 3 1
554,17,0,003610105,2 3 1
555,17,0,003603601,2 3 1
556,17,0,00359712,2 3 1
557,17,0,003590662,2 3 1
558,17,0,003584227,2 3 1
559,17,0,003577815,2 3 1
560,17,0,003571426,2 3 1
561,17,0,00356506,2 3 1
562,17,0,003558716,2 3 1
563,17,0,003552395,2 3 1
564,17,0,003546096,2 3 1
565,17,0,00353982,2 3 1
566,17,0,003533566,2 3 1
567,17,0,003527334,2 3 1
568,17,0,003521124,2 3 1
569,17,0,003514936,2 3 1
570,17,0,003508769,2 3 1
571,17,0,003502625,2 3 1
572,17,0,003496501,2 3 1
573,17,0,003490399,2 3 1
574,17,0,003484318,2 3 1
575,17,0,003478258,2 3 1
576,17,0,00347222,2 3 1
577,17,0,003466202,2 3 1
578,17,0,003460205,2 3 1
579,17,0,003454229,2 3 1
580,17,0,003448274,2 3 1
581,17,0,003442338,2 3 1
582,17,0,003436424,2 3 1
583,17,0,003430529,2 3 1
584,17,0,003424655,2 3 1
585,17,0,003418801,2 3 1
586,17,0,003412967,2 3 1
587,17,0,003407153,2 3 1
588,17,0,003401359,2 3 1
589,17,0,003395584,2 3 1
590,17,0,003389829,2 3 1
591,17,0,003384093,2 3 1
592,17,0,003378376,2 3 1
593,17,0,003372679,2 3 1
594,17,0,003367001,2 3 1
595,17,0,003361343,2 3 1
596,17,0,003355703,2 3 1
597,17,0,003350082,2 3 1
598,17,0,00334448,2 3 1
599,17,0,003338896,2 3 1
600,17,0,003333331,2 3 1
601,17,0,003327785,2 3 1
602,17,0,003322257,2 3 1
603,17,0,003316748,2 3 1
604,17,0,003311256,2 3 1
605,17,0,003305783,2 3 1
606,17,0,003300328,2 3 1
607,17,0,003294891,2 3 1
608,17,0,003289472,2 3 1
609,17,0,00328407,2 3 1
610,17,0,003278687,2 3 1
611,17,0,00327332,2 3 1
612,17,0,003267972,2 3 1
613,17,0,003262641,2 3 1
614,17,0,003257327,2 3 1
615,17,0,003252031,2 3 1
616,17,0,003246751,2 3 1
617,17,0,003241489,2 3 1
618,17,0,003236244,2 3 1
619,17,0,003231016,2 3 1
620,17,0,003225804,2 3 1
621,17,0,00322061,2 3 1
622,17,0,003215432,2 3 1
623,17,0,003210271,2 3 1
624,17,0,003205126,2 3 1
625,17,0,003199998,2 3 1
626,17,0,003194886,2 3 1
627,17,0,00318979,2 3 1
628,17,0,003184711,2 3 1
629,17,0,003179648,2 3 1
630,17,0,003174601,2 3 1
